lead_id,first_name,last_name,company,email,phone,status,lead_source,lead_owner_id,lead_created_date,converted_account_id,converted_contact_id,converted_opportunity_id,owner_name,owner_title,owner_role,owner_department,owner_is_active,owner_hire_date,task_count,open_task_count,closed_task_count,high_priority_task_count,last_task_created_date,last_task_activity_date,lead_age_days,lead_is_converted
00QVkHyMRSx1pnLF2K,Javier,Miller,Northstar Retail,javier.miller.12783@lead.example,+1-555-552-6488,Qualified,Inbound,005I4QuXwZXCZDkjMX,2024-08-10,,,,Anika Martinez,Account Executive,AE,Sales,True,2023-02-16,4,4,0,1,2025-05-09,2025-05-24,508,False
00QWJDashn04qGOm4K,DeShawn,Clark,Acme Media,deshawn.clark.12784@lead.example,+1-555-366-5493,Qualified,Partner Referral,005DS8Y3naP935K0U7,2025-11-18,,,,Carmen Brown,Business Development Representative,BDR,Sales,True,2022-12-28,6,3,3,2,2025-07-24,2025-08-07,43,False
00QpwhXJoifrg1Jdzw,Priya,Green,Vertex Logistics,priya.green.12785@lead.example,+1-555-823-7469,Qualified,Inbound,005sW3tnobKnIyN0Nz,2025-03-22,,,,Zuri Singh,Sales Development Representative,SDR,Sales,True,2025-11-24,4,4,0,1,2024-04-25,2024-05-23,284,False
00QJ8MMgd8FLRq29HO,Zuri,Alvarez,Acme Media,zuri.alvarez.12786@lead.example,+1-555-409-1039,Qualified,Trade Show,005bBd6E3UkbkZtoaS,2024-10-16,0012VsucDeFJbHKKzi,003Zo9msAb4I7JNnSh,006EIjOgCM6c7Lq633,Zuri Alvarez,Account Executive,AE,Sales,True,2025-08-02,3,1,2,1,2025-10-22,2025-11-02,441,True
00Q12Adb6a8yD605id,Nia,Gonzalez,Vertex Labs,nia.gonzalez.12787@lead.example,+1-555-972-5290,Open,Outbound,005pCTycClXuIF6SUv,2023-04-30,,,,Anika Thomas,Business Development Representative,BDR,Sales,True,2023-11-26,6,4,2,2,2025-04-25,2025-05-18,976,False
00QqwZT73G96OBGUa1,Javier,Robinson,BlueSky Software,javier.robinson.12788@lead.example,+1-555-555-4336,Working,Trade Show,00566La41L76C1ZyfL,2023-08-26,0013Yv3QkJuKCcPyXq,,,Yara Alvarez,Sales Development Representative,SDR,Sales,True,2022-01-12,4,2,2,2,2024-07-05,2024-07-08,858,True
00QdByv2nQuxRTv8qs,Adriana,Garcia,Nimbus Retail,adriana.garcia.12789@lead.example,+1-555-556-7589,Qualified,Inbound,005sW3tnobKnIyN0Nz,2023-10-23,001f9XCRf5ttmNAM0o,003a2YXpsG1YH98jUf,006Yva1G4MMNT8X7jG,Zuri Singh,Sales Development Representative,SDR,Sales,True,2025-11-24,4,4,0,1,2025-11-17,2025-12-04,800,True
00QPw1lFLmGF5Ru9oQ,Daniel,Robinson,Oakridge Services,daniel.robinson.12790@lead.example,+1-555-374-2403,Nurturing,Trade Show,005M5xWWu90p0JPGJQ,2023-10-18,,,,Mei Patel,Business Development Representative,BDR,Sales,True,2025-02-14,6,5,1,5,2024-09-21,2024-10-09,805,False
00QJifUFtwxkqnDIvy,Jihoon,Baker,Acme Manufacturing,jihoon.baker.12791@lead.example,+1-555-957-1199,Working,Trade Show,005GITA8ZV1nYz3VcV,2024-07-16,,,,DeShawn Mitchell,Business Development Representative,BDR,Sales,True,2023-10-26,3,0,3,1,2025-07-01,2025-07-26,533,False
00QvPlXrBxX8nyyEBe,Camila,Hall,Summit Manufacturing,camila.hall.12792@lead.example,+1-555-216-5983,Nurturing,Inbound,005xG5kruHOvgAC23A,2022-05-15,001ykQHIsWHqdOA4eq,003JC0Xcyz08FvFZcG,006sv5gQ6vyF1C3EY3,Casey Gupta,Business Development Representative,BDR,Sales,True,2024-11-10,4,3,1,1,2025-12-18,2025-12-21,1326,True
00QRnN8FEcPSjMuJgJ,Liam,Robinson,Cobalt Services,liam.robinson.12793@lead.example,+1-555-476-4107,Open,Partner Referral,005U2hcHrNtlfF5gcz,2025-09-12,001OXjzPBlfUOMsYMH,003lUzEZEBtynFvAig,006yXe7FwLKQ7vnocx,Carmen Davis,Business Development Representative,BDR,Sales,True,2025-12-02,4,3,1,0,2024-12-06,2024-12-14,110,True
00QDxXOvy4XpUKS6HX,Sofia,Banerjee,Acme Partners,sofia.banerjee.12794@lead.example,+1-555-230-8961,Nurturing,Outbound,005lkDbq9IPSQ2U7zZ,2024-12-01,001I5206yB72LfX6F8,003P92pqJiGBT7a7jA,00680T1yEBQrrkxJi0,Kai Baker,Business Development Representative,BDR,Sales,True,2022-04-20,4,2,2,3,2025-02-08,2025-02-23,395,True
00QkD7zrjsOQQ18UH8,Jordan,Hall,Redwood Logistics,jordan.hall.12795@lead.example,+1-555-403-9110,Qualified,Outbound,005xi0Xi0wCwuciNbG,2025-01-09,,,,Bao Hall,Sales Development Representative,SDR,Sales,True,2022-02-07,7,4,3,4,2024-12-08,2024-12-30,356,False
00QUeJ74avts66aowK,Omar,Edwards,Pinnacle Manufacturing,omar.edwards.12796@lead.example,+1-555-996-8415,Qualified,Web,0058Bwr0RkCwwLehpc,2024-06-10,001NIew9itQGfqjMzr,003kjQEYN5SpP0MceQ,006avRXxLjG1VE0v9m,Noah Singh,Business Development Representative,BDR,Sales,True,2024-09-02,2,1,1,1,2024-08-14,2024-08-31,569,True
00QbXMl7p7ce4Yuxyn,Mei,Wright,BlueSky Retail,mei.wright.12797@lead.example,+1-555-411-6437,Qualified,Trade Show,005oNQqFKPLjEKAacs,2024-12-09,001y6hACWdvL3VwJ0k,003eda5lB9dixvxwl6,0062JQ7TBK8m31lXuk,Anika Garcia,Sales Development Representative,SDR,Sales,True,2022-11-25,1,1,0,0,2023-08-30,2023-09-27,387,True
00QRttM0VwG4Z6hSya,Leila,Lee,BlueSky Foods,leila.lee.12798@lead.example,+1-555-799-6795,Open,Trade Show,005DS8Y3naP935K0U7,2023-03-16,,,,Carmen Brown,Business Development Representative,BDR,Sales,True,2022-12-28,2,1,1,1,2024-08-30,2024-09-09,1021,False
00QCHsHM6Y9uiXvuHX,Omar,Anderson,Harbor Systems,omar.anderson.12799@lead.example,+1-555-977-9029,Working,Outbound,005Cu36WnbRoy8DEqo,2023-07-09,,,,Javier Miller,Sales Development Representative,SDR,Sales,True,2023-12-15,3,2,1,2,2025-04-20,2025-05-11,906,False
00QRYsviq89mVCM0Gu,Yara,Gonzalez,Northstar Partners,yara.gonzalez.12800@lead.example,+1-555-397-7770,Open,Event,005tRa1eePdjJYM6mg,2025-01-30,,,,Haruto Patel,Business Development Representative,BDR,Sales,True,2022-01-17,3,2,1,1,2025-09-21,2025-10-09,335,False
00QxLcjr8OFs8wrcKq,Imani,Alvarez,BlueSky Foods,imani.alvarez.12801@lead.example,+1-555-896-5413,Qualified,Partner Referral,005PuqoGxlvwVICWiV,2023-11-19,,,,Amina Khan,Business Development Representative,BDR,Sales,True,2021-09-01,3,2,1,1,2024-11-27,2024-11-30,773,False
00QyGYlupjKAK7aOo9,Taylor,Sanchez,Lighthouse Manufacturing,taylor.sanchez.12802@lead.example,+1-555-401-7331,Nurturing,Partner Referral,005FA8TcXwRGIFLbcj,2022-06-23,,,,Jihoon Brown,Sales Development Representative,SDR,Sales,True,2023-02-13,4,4,0,1,2025-04-13,2025-04-20,1287,False
00Q5kc7Mt0jfgFlYkx,Javier,Perez,Evergreen Services,javier.perez.12803@lead.example,+1-555-224-3573,Nurturing,Inbound,005Fg6NzJiUZlow1pr,2022-07-12,001B9vFwRUAbFZzz5t,003xhU1ejgvUHNrHNs,006X85tsj8XZBZ71Rc,Andre Ibrahim,Business Development Representative,BDR,Sales,True,2022-08-16,4,4,0,1,2025-04-26,2025-05-23,1268,True
00Q6Mop6lH7HIzqeck,Sofia,Ibrahim,Redwood Retail,sofia.ibrahim.12804@lead.example,+1-555-599-7183,Qualified,Event,005GmCcmrt3DPvCZcO,2023-11-25,,,,Diego Baker,Business Development Representative,BDR,Sales,True,2023-03-16,5,2,3,4,2025-02-24,2025-03-02,767,False
00QvnlbPBNtrHJ8YFE,Sofia,Khan,Pinnacle Consulting,sofia.khan.12805@lead.example,+1-555-834-3408,Nurturing,Inbound,005irLwe9xEBlEAQNC,2023-10-22,0017d9vQeauzL85Noe,0034ODOiGtsAMqJGYv,00644p96Gxg4dAzOC7,Kavya Kim,Sales Development Representative,SDR,Sales,True,2025-11-22,3,2,1,0,2025-12-22,2026-01-11,801,True
00Q12WWsMeROB1pikd,Elias,Washington,Clearwater Health,elias.washington.12806@lead.example,+1-555-859-8858,Open,Trade Show,005pCTycClXuIF6SUv,2024-07-28,001LeN3Zv1IduNLDtL,003ToiRZ2oj0Agldje,006pVZnCOdSx1JyYBa,Anika Thomas,Business Development Representative,BDR,Sales,True,2023-11-26,4,3,1,1,2025-03-05,2025-03-29,521,True
00QbVL1yL53bSLp2UH,Anika,Brown,BlueSky Retail,anika.brown.12807@lead.example,+1-555-485-3383,Qualified,Inbound,005ZhFZ3TvVOVxKEgo,2024-08-19,001Lu31gPmchMAr2Ej,,,Keisha Singh,Sales Development Representative,SDR,Sales,True,2025-08-04,4,3,1,1,2024-09-01,2024-09-12,499,True
00QO5Af2tEM7JCnG95,Malik,Brown,Acme Health,malik.brown.12808@lead.example,+1-555-133-1843,Nurturing,Web,005OHuMUHvi8wsLMNv,2025-03-08,,,,Imani Gupta,Sales Development Representative,SDR,Sales,True,2023-07-08,2,1,1,1,2024-10-29,2024-11-04,298,False
00Q28qkoYxRmqkKi5Q,Bao,Taylor,Ironwood Consulting,bao.taylor.12809@lead.example,+1-555-977-8917,Nurturing,Inbound,005q3idaDMhXnwfocw,2022-10-17,001LN5bqPT050y2eB9,003nVoZG5uHVX2NW01,006kuaixFXBCyLyAZQ,Maya Abebe,Account Executive,AE,Sales,True,2025-12-10,4,1,3,1,2025-09-12,2025-09-23,1171,True
00Qpnl8cXxInMD2GvH,Jihoon,Wilson,Nimbus Financial,jihoon.wilson.12810@lead.example,+1-555-699-5711,Qualified,Event,005gXBXTL8NV8xfMOI,2025-05-29,001c9u9IwqbCGg3iwA,003EySJRQqZTJlAsKh,006ylug3aQsvSI0kuf,Sofia Martinez,Business Development Representative,BDR,Sales,True,2025-05-12,5,2,3,2,2025-09-15,2025-10-15,216,True
00QUlMOzs4WO1mb1Lb,Jamal,Wright,Nimbus Partners,jamal.wright.12811@lead.example,+1-555-273-9174,Working,Event,005Pa6uUR0EkXHgr5D,2023-09-26,,,,Elias Jackson,Account Executive,AE,Sales,True,2025-03-23,3,1,2,1,2023-06-22,2023-06-27,827,False
00Q4r5WZXgeuEXHQ2x,Bao,Gonzalez,Lighthouse Labs,bao.gonzalez.12812@lead.example,+1-555-744-2142,Open,Event,005nz6ixedb0ulRU2P,2025-01-30,001xEVSvavMVHdUfNU,003cEtIRvxBQAQkhMl,006f3j6SSuQMf8ym3d,Saanvi Hall,Business Development Representative,BDR,Sales,True,2021-07-28,5,3,2,1,2025-04-06,2025-04-16,335,True
00QcfxDwHV5TmSaYKc,Jada,Hernandez,Vertex Partners,jada.hernandez.12813@lead.example,+1-555-855-3484,Nurturing,Partner Referral,005dEsDKcaedNVmJU3,2025-12-31,,,,Kai Ibrahim,Sales Development Representative,SDR,Sales,True,2022-03-15,6,3,3,2,2024-01-25,2024-02-09,0,False
00QKieU0jSnFBujuOS,Noah,Ibrahim,Nimbus Consulting,noah.ibrahim.12814@lead.example,+1-555-778-9104,Working,Partner Referral,005PuqoGxlvwVICWiV,2025-06-02,001saLzf7kVtqkV4tH,,,Amina Khan,Business Development Representative,BDR,Sales,True,2021-09-01,8,7,1,3,2025-11-24,2025-12-19,212,True
00QPtmeSLJaNPLly8l,Sofia,Jackson,Acme Software,sofia.jackson.12815@lead.example,+1-555-324-2144,Open,Trade Show,005Cu36WnbRoy8DEqo,2023-02-11,,,,Javier Miller,Sales Development Representative,SDR,Sales,True,2023-12-15,0,0,0,0,,,1054,False
00Q0DAuwsQO1vTECcq,Amina,Brown,Northstar Systems,amina.brown.12816@lead.example,+1-555-534-3452,Open,Trade Show,005GITA8ZV1nYz3VcV,2024-02-01,001hIEyAIOY0ho9lm8,003yrlmcyXIvM2MyN5,006Zm2Em58lk0yayAm,DeShawn Mitchell,Business Development Representative,BDR,Sales,True,2023-10-26,3,0,3,0,2025-09-17,2025-10-14,699,True
00QtrGRsaScejrRvmf,Akira,Wright,Oakridge Services,akira.wright.12817@lead.example,+1-555-219-1214,Open,Web,005VxJy5mAR2JIiQzL,2025-05-03,,,,Diego Gonzalez,Sales Development Representative,SDR,Sales,True,2025-08-12,2,1,1,1,2024-11-17,2024-12-08,242,False
00QhPQkGysRjvkVuLG,Kai,Banerjee,Summit Software,kai.banerjee.12818@lead.example,+1-555-160-8381,Working,Inbound,005GmCcmrt3DPvCZcO,2023-12-16,001oRhcaP8LnsCmLtf,003JKXrzvCPznqJamL,006zBr1k2SqKMAs3ML,Diego Baker,Business Development Representative,BDR,Sales,True,2023-03-16,2,2,0,0,2025-12-03,2025-12-14,746,True
00Q1pQSTC4lnVnG0ks,Kai,Robinson,BlueSky Labs,kai.robinson.12819@lead.example,+1-555-135-6109,Qualified,Web,005mm9vtHx0K9TGlB7,2022-05-13,0013CBLuaOFQ7LA39O,003Ku2gfLnu1ShNrqD,006AwtcHdcp6gW6vkr,Jihoon Davis,Sales Development Representative,SDR,Sales,True,2024-06-25,2,2,0,2,2025-12-05,2025-12-30,1328,True
00QN1ajNUNxD96299O,Gabriel,Baker,Stratus Software,gabriel.baker.12820@lead.example,+1-555-665-9080,Open,Inbound,005M5xWWu90p0JPGJQ,2024-05-14,001SsRhknZHs77V2Gq,003BVyxei4FrzEhmGi,006UFxDHucBpRAL5lv,Mei Patel,Business Development Representative,BDR,Sales,True,2025-02-14,6,2,4,2,2025-10-19,2025-11-12,596,True
00QiFkpiERnZqArcfU,Noah,Wright,Ironwood Group,noah.wright.12821@lead.example,+1-555-747-5882,Qualified,Web,005kGz3iLXUMdHQq3f,2023-10-23,001mrUJTnnGwEqwhxf,003AmiAge9Rui9vpFT,006FYeJfHHNGzPqDwL,Ximena Baker,Sales Development Representative,SDR,Sales,True,2023-04-10,3,2,1,1,2025-02-26,2025-03-10,800,True
00QhILQb6mjSoqTCer,Fatima,Lopez,Vertex Media,fatima.lopez.12822@lead.example,+1-555-664-8148,Working,Partner Referral,005scUETCztHB2VpGr,2025-02-07,001MIsCNhR9Nq9VRBk,0030NcP2revKBP5I9h,006FHkfk5sIwpikFFA,Leila Wong,Sales Development Representative,SDR,Sales,True,2021-09-29,6,2,4,2,2025-10-14,2025-11-13,327,True
00QnZcHByKedqNhWjn,Daniel,Kim,Northstar Labs,daniel.kim.12823@lead.example,+1-555-281-2797,Nurturing,Web,00517kC03BFC8pxkQp,2024-08-14,001Bx8qjIFrpfeaItL,0035p5lEFJ9HZ7mdBq,006QxIS38OtxdB21Pb,Priya Johnson,Account Executive,AE,Sales,True,2025-01-18,0,0,0,0,,,504,True
00Qf52dnXUsl4aJB1X,Noah,Singh,Northstar Retail,noah.singh.12824@lead.example,+1-555-638-4181,Open,Inbound,005Jf9CIg9lV3G32cG,2025-06-21,,,,Sofia Thompson,Business Development Representative,BDR,Sales,True,2023-04-13,5,0,5,2,2025-09-10,2025-09-22,193,False
00QdIc8d4qMbVMjmPT,Bao,Gonzalez,Ironwood Services,bao.gonzalez.12825@lead.example,+1-555-619-4730,Qualified,Partner Referral,005Jf9CIg9lV3G32cG,2024-08-20,,,,Sofia Thompson,Business Development Representative,BDR,Sales,True,2023-04-13,2,1,1,2,2023-12-13,2024-01-05,498,False
00QO5YaY0YnkwnJ3xY,Leila,Moore,Cobalt Financial,leila.moore.12826@lead.example,+1-555-727-3080,Open,Trade Show,005FlqJ6WT9psqZImt,2023-04-07,001aQxJfg0zlyb29HU,003BjXOyQlMCPD7FSq,006OtwfUSyT7yhzTWV,Carmen Johnson,Account Executive,AE,Sales,True,2025-10-03,4,3,1,0,2024-09-27,2024-10-18,999,True
00QhBj3Lpff44WU6LX,Saanvi,Hall,Cobalt Partners,saanvi.hall.12827@lead.example,+1-555-346-6379,Nurturing,Web,005yopVEVGjrYSQu2q,2022-05-13,001rqlrgxWxPvR6reD,003dDh45PSkmOwf8V9,006vvK6spWVlrN5i2x,Priya Anderson,Sales Development Representative,SDR,Sales,True,2022-11-07,3,1,2,1,2025-08-14,2025-08-17,1328,True
00QuaLOkBhn3fjZ0oZ,Akira,Thomas,Clearwater Labs,akira.thomas.12828@lead.example,+1-555-736-5906,Open,Trade Show,005GBFWjFmmyU3YASa,2022-07-16,,,,Maya Lopez,Business Development Representative,BDR,Sales,True,2024-01-21,5,4,1,1,2025-12-07,2026-01-03,1264,False
00Q9xw3NyPwA3w39KI,Casey,Banerjee,Cobalt Group,casey.banerjee.12829@lead.example,+1-555-749-8875,Qualified,Inbound,0055j5PkhKrYKIRTRf,2024-12-25,001kXWFELtxdQeQw4c,003gcOPqb6lcNwnuAU,006aWvezs5bi2pgayd,Andre Wong,Account Executive,AE,Sales,True,2025-05-31,5,0,5,3,2026-01-04,2026-01-21,371,True
00QoDYuW86TLc6tl7v,Jada,Edwards,Cobalt Financial,jada.edwards.12830@lead.example,+1-555-170-7757,Open,Inbound,0053WZIwXgjGUPdHRc,2025-08-09,001mwXqnvhp5AvXguV,003innfod0t6rcapMW,006DE7cVOgp858kh0R,Jada Wong,Sales Development Representative,SDR,Sales,True,2024-11-03,2,1,1,2,2024-03-07,2024-03-12,144,True
00Q2Gd65sjFfR1KV1M,Akira,Thomas,Oakridge Manufacturing,akira.thomas.12831@lead.example,+1-555-610-7514,Nurturing,Partner Referral,005uJa3pJEeyQVnsZp,2023-08-20,001ieOJ9iiXoe3ObSb,003KnYNArU2HGwXyRO,00678IkOWJQY0wMKz9,Liam Abebe,Business Development Representative,BDR,Sales,True,2025-10-12,3,1,2,0,2024-07-22,2024-07-26,864,True
00QMSVUT6qK7OTSoM0,Adriana,Taylor,Evergreen Software,adriana.taylor.12832@lead.example,+1-555-425-6221,Working,Partner Referral,005uJa3pJEeyQVnsZp,2023-05-22,001Nox0ujl4EegfwNq,003XXeREPj4KosJXTt,006zxkUEC63CEqGkVl,Liam Abebe,Business Development Representative,BDR,Sales,True,2025-10-12,2,0,2,2,2024-11-06,2024-11-19,954,True
00QvL2NHBdqwoDW8On,Andre,Clark,Acme Manufacturing,andre.clark.12833@lead.example,+1-555-282-2630,Working,Inbound,005Zig763saiCy9Xs5,2023-06-29,,,,Lucia Singh,Business Development Representative,BDR,Sales,True,2021-09-04,0,0,0,0,,,916,False
00QWJentROENATVT1i,Alex,Jackson,Pinnacle Health,alex.jackson.12834@lead.example,+1-555-815-4717,Working,Trade Show,005CS61es1IwtecnA5,2025-12-17,0015gPEEFClHUvfHC5,,,Carmen Clark,Sales Development Representative,SDR,Sales,True,2025-10-14,3,2,1,1,2024-05-24,2024-06-03,14,True
00Q7NroijiESeNliv9,Taylor,Cruz,Ironwood Manufacturing,taylor.cruz.12835@lead.example,+1-555-620-1111,Open,Partner Referral,005VxJy5mAR2JIiQzL,2022-05-27,,,,Diego Gonzalez,Sales Development Representative,SDR,Sales,True,2025-08-12,5,2,3,2,2024-12-19,2024-12-25,1314,False
00Q7hpNOWNz5oWK01m,Riley,Williams,Redwood Technologies,riley.williams.12836@lead.example,+1-555-147-6570,Open,Partner Referral,005Jf9CIg9lV3G32cG,2022-05-29,001uD02TBWCtnKtKf9,0030VJw90vsxY35mdY,006CxcCxP7E458r2gx,Sofia Thompson,Business Development Representative,BDR,Sales,True,2023-04-13,6,2,4,1,2025-08-07,2025-08-10,1312,True
00QoRos76R8GsdLeId,Jamal,Chen,Evergreen Retail,jamal.chen.12837@lead.example,+1-555-718-4889,Qualified,Event,005PkYO2xaCUvet6zY,2022-04-10,001oltQvEUfL7J8Gna,0033RNM81LH94NrGyU,006lioxnY4VE4VS6u9,DeShawn Williams,Sales Development Representative,SDR,Sales,True,2024-01-25,4,1,3,1,2025-06-05,2025-07-01,1361,True
00QEbfQ9vPRSDowINC,Fatima,Patel,Summit Energy,fatima.patel.12838@lead.example,+1-555-150-7353,Open,Partner Referral,005DS8Y3naP935K0U7,2022-01-17,,,,Carmen Brown,Business Development Representative,BDR,Sales,True,2022-12-28,3,3,0,0,2025-11-30,2025-12-18,1444,False
00QH5gjsn3DQoB16Rk,Sofia,Wilson,Lighthouse Labs,sofia.wilson.12839@lead.example,+1-555-206-6466,Nurturing,Inbound,005tcchhnKXX6SYaxV,2025-05-10,,,,Akira Green,Sales Development Representative,SDR,Sales,True,2022-06-04,5,1,4,2,2025-08-31,2025-09-01,235,False
00QE0epFXT7QNOoH4O,Keisha,Taylor,Vertex Services,keisha.taylor.12840@lead.example,+1-555-725-2180,Nurturing,Web,005sW3tnobKnIyN0Nz,2023-11-08,001JGXuu4FRro9uO8W,,,Zuri Singh,Sales Development Representative,SDR,Sales,True,2025-11-24,5,4,1,0,2025-03-21,2025-04-04,784,True
00QpgKvlND539ZCbR1,Riley,Moore,Acme Manufacturing,riley.moore.12841@lead.example,+1-555-844-9089,Nurturing,Inbound,005fDW8pqYyhUsaaJT,2025-01-13,,,,Keisha Rodriguez,Sales Development Representative,SDR,Sales,True,2024-02-14,5,1,4,3,2024-07-13,2024-07-16,352,False
00QmSJjPp1bBXNrDJW,Ximena,Singh,Pinnacle Health,ximena.singh.12842@lead.example,+1-555-857-7515,Working,Web,005NhmgMvZSpDy5y9P,2025-07-03,001tbLXOH5bRBpLsNc,003AwEdYAyeoH6i1Ff,006ahJ5yRfylAn246J,Sofia Ibrahim,Business Development Representative,BDR,Sales,True,2023-06-16,4,2,2,2,2024-04-27,2024-04-30,181,True
00QUrlVnUnoNsaqjFP,Zuri,Perez,Acme Media,zuri.perez.12843@lead.example,+1-555-262-1196,Working,Event,005lECbWsEiD75E7eC,2025-12-17,001QvKmA9Di88s9GuZ,003xVpm1m7fMqEMv7j,006kHZPtcMffHsGHbQ,Zuri Garcia,Sales Development Representative,SDR,Sales,True,2024-08-15,5,4,1,4,2025-11-09,2025-11-20,14,True
00Qy7bYxQmr21YIcdz,Zuri,Ali,Cobalt Media,zuri.ali.12844@lead.example,+1-555-387-2476,Nurturing,Event,005ON53s4keRC7Er7R,2024-09-15,001H9Kjc4SlmFe3Z4C,003gWa9ckq0a4Jbxaf,006gGjEwaVjTGvt4jj,Mei Alvarez,Account Executive,AE,Sales,True,2023-03-09,3,2,1,1,2025-03-24,2025-03-25,472,True
00QtQSoszl9IU4VhxG,Imani,Sanchez,Vertex Energy,imani.sanchez.12845@lead.example,+1-555-400-5547,Open,Trade Show,005KXIvx3Ru4Hx5BVz,2024-06-16,001f3B4O5jFs5fGe0R,0038of4RRbKqySvSeA,00643OosnrJnUNMexs,Yara Gupta,Sales Development Representative,SDR,Sales,True,2023-10-28,3,3,0,2,2025-03-01,2025-03-27,563,True
00QKgtVpYdUucXG3Zz,Bao,Perez,Harbor Group,bao.perez.12846@lead.example,+1-555-220-5178,Qualified,Trade Show,005Iyi4Xhg6R1KQ608,2025-09-07,,,,Daniel Edwards,Sales Development Representative,SDR,Sales,True,2023-07-13,5,3,2,3,2025-08-02,2025-08-26,115,False
00QGF5iQrbrtSHvpjd,Keisha,Martinez,Clearwater Manufacturing,keisha.martinez.12847@lead.example,+1-555-688-1634,Working,Inbound,005RNwgHWbHSrrlfhq,2023-06-07,,,,Leila Lopez,Business Development Representative,BDR,Sales,True,2024-07-02,3,3,0,2,2023-05-13,2023-05-15,938,False
00Qe5moKGiL5uORGAH,Jordan,Alvarez,Cobalt Health,jordan.alvarez.12848@lead.example,+1-555-290-8092,Open,Inbound,005COStSs3dErO7Qyy,2023-10-02,,,,Lucia Hernandez,Account Executive,AE,Sales,True,2022-09-22,3,3,0,0,2025-11-03,2025-11-17,821,False
00Qt89bhplNSmk4Kdn,Amina,Banerjee,Evergreen Manufacturing,amina.banerjee.12849@lead.example,+1-555-798-8898,Open,Web,005IeU7PAQYPcwR9VT,2025-03-10,001cYrU9hr9CG6ioW9,003QUzhWrqQGWBc8zm,006taP45TrcV7SNCT9,Anika Diaz,Account Executive,AE,Sales,True,2022-12-19,1,0,1,1,2023-09-21,2023-09-22,296,True
00Q9b0PCZaWKppLhGv,Daniel,Khan,Stratus Media,daniel.khan.12850@lead.example,+1-555-279-9027,Qualified,Inbound,005pCTycClXuIF6SUv,2024-01-13,001WqOd4OtVM1GVL5m,003cwli5TMqGgQ3m7H,006DoFp5bs0RzAmHpH,Anika Thomas,Business Development Representative,BDR,Sales,True,2023-11-26,2,1,1,1,2024-08-20,2024-09-08,718,True
00QpKk2B7m7bzJGx5y,Mei,Ibrahim,Northstar Group,mei.ibrahim.12851@lead.example,+1-555-276-3569,Open,Trade Show,005nz6ixedb0ulRU2P,2022-05-06,001eV2v3A0HQr2s1ps,0039E6S5TWB8zYinNC,006SOXKLfNrJJUr0eA,Saanvi Hall,Business Development Representative,BDR,Sales,True,2021-07-28,5,3,2,0,2025-12-13,2026-01-12,1335,True
00QoHaNMs3UxPJREME,Miguel,Miller,Ironwood Media,miguel.miller.12852@lead.example,+1-555-876-1284,Nurturing,Event,00536VT96AN7M9vHvw,2023-04-26,,,,Lucia Garcia,Business Development Representative,BDR,Sales,True,2023-07-19,2,2,0,1,2023-06-11,2023-06-16,980,False
00Q4A1TorqvJGO0Vvi,Liam,Perez,Cobalt Energy,liam.perez.12853@lead.example,+1-555-756-9118,Working,Event,005SW3xD3pVRHzXb4Z,2025-03-18,,,,Saanvi Edwards,Sales Development Representative,SDR,Sales,True,2022-01-23,3,2,1,1,2023-01-28,2023-02-22,288,False
00QwuPM8AzLsOwyIxR,Jamal,Moore,Vertex Logistics,jamal.moore.12854@lead.example,+1-555-686-7536,Qualified,Inbound,005zWOoMnQrwuxqr1I,2022-04-01,001zOte0xust4DAisl,003gTaoPGaxvkIGVue,0062ppXh0Kr8LzBz7h,Elias Smith,Sales Development Representative,SDR,Sales,True,2022-09-16,3,2,1,1,2026-01-03,2026-01-22,1370,True
00QkvbpXByqn9b6Ij8,Tariq,Khan,Lighthouse Technologies,tariq.khan.12855@lead.example,+1-555-142-4374,Open,Inbound,005hrcAAsV0H3bsIeE,2025-12-25,,,,Omar Gonzalez,Sales Development Representative,SDR,Sales,True,2024-12-12,3,0,3,1,2024-09-26,2024-09-27,6,False
00QJdkhSBPPpYXbfCP,Diego,Diaz,Lighthouse Retail,diego.diaz.12856@lead.example,+1-555-988-5281,Nurturing,Outbound,005mzHykyCWibqXEgp,2025-11-25,,,,Imani Washington,Business Development Representative,BDR,Sales,True,2024-04-26,6,3,3,3,2024-10-13,2024-10-27,36,False
00Q479hJGfgZNI3Ox6,Akira,Mitchell,Oakridge Services,akira.mitchell.12857@lead.example,+1-555-678-1645,Nurturing,Partner Referral,005hJPMnhQ0WRyZFX9,2024-03-07,0012d6OaWD1Pstj1j4,003BSkcOD8wUGS9TDf,006im7yk0zvIrcr9zn,Anika Brown,Business Development Representative,BDR,Sales,True,2023-12-15,1,1,0,0,2023-07-12,2023-08-05,664,True
00Q3FODOwfLRURysCm,Ximena,Alvarez,Ironwood Technologies,ximena.alvarez.12858@lead.example,+1-555-604-6590,Open,Web,005a88RCsXNcc8P2XG,2024-12-22,,,,Malik Taylor,Business Development Representative,BDR,Sales,True,2022-05-21,3,2,1,1,2025-06-27,2025-07-01,374,False
00QQXPjpijsqTbd1Ok,Sofia,Davis,Cobalt Technologies,sofia.davis.12859@lead.example,+1-555-842-7745,Open,Outbound,005FA8TcXwRGIFLbcj,2022-08-09,001Esz2KbnocDRYOfq,003176ZFIj2sq1fgie,0068WdEOjoTPvmVP6J,Jihoon Brown,Sales Development Representative,SDR,Sales,True,2023-02-13,4,3,1,2,2025-10-07,2025-10-16,1240,True
